customer_id,segment,alert_level,financial_health,finshield_score,is_flagged,recommended_actions
C10307,Strong Saver,NORMAL,GOOD,661.0,0,Continue Standard Monitoring
C10308,Highly Leveraged,WATCHLIST,POOR,354.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10309,Strong Saver,WATCHLIST,POOR,378.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10310,Highly Leveraged,NORMAL,FAIR,452.0,0,Encourage Emergency Savings Buffer
C10311,Highly Leveraged,WATCHLIST,POOR,410.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10312,Highly Leveraged,NORMAL,FAIR,467.0,0,Continue Standard Monitoring
C10313,Strong Saver,NORMAL,GOOD,688.0,0,Continue Standard Monitoring
C10314,Highly Leveraged,CREDIT ALERT,CRITICAL,257.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10315,Strong Saver,WATCHLIST,POOR,340.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10316,Strong Saver,NORMAL,FAIR,470.0,0,Continue Standard Monitoring
C10317,Active Investor,NORMAL,FAIR,565.0,0,Continue Standard Monitoring
C10318,Strong Saver,NORMAL,FAIR,563.0,0,Continue Standard Monitoring
C10319,Strong Saver,NORMAL,GOOD,741.0,0,Continue Standard Monitoring
C10320,Strong Saver,NORMAL,GOOD,664.0,0,Continue Standard Monitoring
C10321,Highly Leveraged,WATCHLIST,POOR,448.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10322,Strong Saver,NORMAL,FAIR,496.0,0,Continue Standard Monitoring
C10323,Strong Saver,NORMAL,GOOD,678.0,0,Continue Standard Monitoring
C10324,Highly Leveraged,WATCHLIST,POOR,400.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10325,Highly Leveraged,NORMAL,EXCELLENT,750.0,0,Continue Standard Monitoring
C10326,Highly Leveraged,NORMAL,EXCELLENT,777.0,0,Continue Standard Monitoring
C10327,Highly Leveraged,NORMAL,GOOD,742.0,0,Continue Standard Monitoring
C10328,Strong Saver,NORMAL,GOOD,635.0,0,Continue Standard Monitoring
C10329,Strong Saver,WATCHLIST,POOR,331.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10330,Strong Saver,NORMAL,GOOD,693.0,0,Continue Standard Monitoring
C10331,Highly Leveraged,WATCHLIST,POOR,307.0,0,Reduce Loan Exposure; Offer Financial Planning Session; Encourage Emergency Savings Buffer
C10332,Strong Saver,WATCHLIST,POOR,394.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10333,Standard,NORMAL,FAIR,564.0,0,Continue Standard Monitoring
C10334,Active Investor,NORMAL,FAIR,549.0,0,Continue Standard Monitoring
C10335,Active Investor,NORMAL,GOOD,638.0,0,Continue Standard Monitoring
C10336,Credit-Reliant,WATCHLIST,POOR,407.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10337,Highly Leveraged,NORMAL,GOOD,657.0,0,Encourage Emergency Savings Buffer
C10338,Strong Saver,WATCHLIST,POOR,401.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10339,Strong Saver,NORMAL,GOOD,604.0,0,Continue Standard Monitoring
C10340,Highly Leveraged,WATCHLIST,POOR,352.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10341,Standard,WATCHLIST,POOR,434.0,0,Offer Financial Planning Session
C10342,Standard,NORMAL,FAIR,554.0,0,Encourage Emergency Savings Buffer
C10343,Highly Leveraged,NORMAL,FAIR,463.0,0,Encourage Emergency Savings Buffer
C10344,Strong Saver,NORMAL,GOOD,642.0,0,Continue Standard Monitoring
C10345,Standard,NORMAL,GOOD,719.0,0,Continue Standard Monitoring
C10346,Highly Leveraged,NORMAL,GOOD,628.0,0,Continue Standard Monitoring
C10347,Active Investor,NORMAL,GOOD,652.0,0,Continue Standard Monitoring
C10348,Highly Leveraged,WATCHLIST,POOR,433.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10349,Highly Leveraged,NORMAL,GOOD,695.0,0,Continue Standard Monitoring
C10350,Strong Saver,NORMAL,GOOD,706.0,0,Continue Standard Monitoring
C10351,Highly Leveraged,NORMAL,GOOD,644.0,0,Continue Standard Monitoring
C10352,Highly Leveraged,NORMAL,GOOD,632.0,0,Continue Standard Monitoring
C10353,Active Investor,NORMAL,GOOD,604.0,0,Continue Standard Monitoring
C10354,Highly Leveraged,WATCHLIST,POOR,335.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10355,Strong Saver,CREDIT ALERT,CRITICAL,264.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10356,Standard,NORMAL,GOOD,649.0,0,Continue Standard Monitoring
C10357,Strong Saver,NORMAL,FAIR,457.0,0,Continue Standard Monitoring
C10358,Highly Leveraged,WATCHLIST,POOR,438.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10359,Highly Leveraged,WATCHLIST,POOR,377.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10360,Strong Saver,NORMAL,GOOD,694.0,0,Continue Standard Monitoring
C10361,Highly Leveraged,WATCHLIST,POOR,444.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10362,Strong Saver,NORMAL,GOOD,672.0,0,Continue Standard Monitoring
C10363,Standard,WATCHLIST,POOR,389.0,0,Offer Financial Planning Session
C10364,Active Investor,WATCHLIST,POOR,409.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10365,Active Investor,NORMAL,GOOD,612.0,0,Continue Standard Monitoring
C10366,Strong Saver,NORMAL,GOOD,715.0,0,Continue Standard Monitoring
C10367,Active Investor,CREDIT ALERT,CRITICAL,290.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10368,Highly Leveraged,NORMAL,EXCELLENT,755.0,0,Encourage Emergency Savings Buffer
C10369,Strong Saver,WATCHLIST,POOR,316.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10370,Strong Saver,NORMAL,GOOD,687.0,0,Continue Standard Monitoring
C10371,Strong Saver,NORMAL,EXCELLENT,750.0,0,Continue Standard Monitoring
C10372,Highly Leveraged,NORMAL,GOOD,658.0,0,Continue Standard Monitoring
C10373,Highly Leveraged,NORMAL,GOOD,642.0,0,Continue Standard Monitoring
C10374,Standard,WATCHLIST,POOR,430.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10375,Strong Saver,WATCHLIST,POOR,308.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10376,Standard,NORMAL,GOOD,696.0,0,Continue Standard Monitoring
C10377,Highly Leveraged,WATCHLIST,POOR,435.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10378,Active Investor,WATCHLIST,POOR,425.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10379,Highly Leveraged,NORMAL,FAIR,453.0,0,Continue Standard Monitoring
C10380,Strong Saver,WATCHLIST,POOR,379.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10381,Active Investor,CREDIT ALERT,CRITICAL,295.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10382,Active Investor,NORMAL,FAIR,564.0,0,Continue Standard Monitoring
C10383,Active Investor,NORMAL,FAIR,579.0,0,Continue Standard Monitoring
C10384,Highly Leveraged,WATCHLIST,POOR,321.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10385,Strong Saver,WATCHLIST,POOR,376.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10386,Highly Leveraged,NORMAL,GOOD,676.0,0,Continue Standard Monitoring
C10387,Highly Leveraged,NORMAL,GOOD,621.0,0,Encourage Emergency Savings Buffer
C10388,Active Investor,NORMAL,GOOD,667.0,0,Continue Standard Monitoring
C10389,Highly Leveraged,WATCHLIST,POOR,402.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10390,Active Investor,NORMAL,GOOD,616.0,0,Continue Standard Monitoring
C10391,Strong Saver,WATCHLIST,POOR,419.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10392,Strong Saver,NORMAL,GOOD,671.0,0,Continue Standard Monitoring
C10393,Highly Leveraged,NORMAL,GOOD,615.0,0,Continue Standard Monitoring
C10394,Strong Saver,NORMAL,GOOD,701.0,0,Continue Standard Monitoring
C10395,Highly Leveraged,NORMAL,GOOD,632.0,0,Continue Standard Monitoring
C10396,Strong Saver,NORMAL,GOOD,692.0,0,Continue Standard Monitoring
C10397,Highly Leveraged,NORMAL,GOOD,702.0,0,Continue Standard Monitoring
C10398,Active Investor,NORMAL,GOOD,637.0,0,Continue Standard Monitoring
C10399,Active Investor,NORMAL,GOOD,678.0,0,Continue Standard Monitoring
C10400,Active Investor,NORMAL,GOOD,639.0,0,Continue Standard Monitoring
C10401,Active Investor,WATCHLIST,POOR,322.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10402,Strong Saver,WATCHLIST,POOR,388.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10403,Highly Leveraged,NORMAL,EXCELLENT,754.0,0,Encourage Emergency Savings Buffer
C10404,Strong Saver,WATCHLIST,POOR,411.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10405,Active Investor,NORMAL,FAIR,585.0,0,Continue Standard Monitoring
C10406,Active Investor,WATCHLIST,POOR,395.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10407,Highly Leveraged,NORMAL,GOOD,749.0,0,Continue Standard Monitoring
C10408,Highly Leveraged,NORMAL,GOOD,672.0,0,Continue Standard Monitoring
C10409,Strong Saver,NORMAL,GOOD,612.0,0,Continue Standard Monitoring
C10410,Highly Leveraged,WATCHLIST,POOR,432.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10411,Active Investor,NORMAL,FAIR,586.0,0,Continue Standard Monitoring
C10412,Active Investor,WATCHLIST,POOR,377.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10413,Strong Saver,WATCHLIST,POOR,376.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10414,Highly Leveraged,WATCHLIST,POOR,370.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10415,Strong Saver,NORMAL,GOOD,676.0,0,Continue Standard Monitoring
C10416,Active Investor,WATCHLIST,POOR,333.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10417,Strong Saver,NORMAL,GOOD,708.0,0,Continue Standard Monitoring
C10418,Strong Saver,NORMAL,FAIR,583.0,0,Continue Standard Monitoring
C10419,Highly Leveraged,FRAUD WATCH,FAIR,453.0,1,Manual Fraud Review
C10420,Highly Leveraged,NORMAL,FAIR,526.0,0,Continue Standard Monitoring
C10421,Strong Saver,WATCHLIST,POOR,396.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10422,Highly Leveraged,WATCHLIST,POOR,329.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10423,Active Investor,NORMAL,GOOD,620.0,0,Continue Standard Monitoring
C10424,Strong Saver,NORMAL,GOOD,688.0,0,Continue Standard Monitoring
C10425,Highly Leveraged,NORMAL,GOOD,734.0,0,Continue Standard Monitoring
C10426,Active Investor,NORMAL,GOOD,703.0,0,Continue Standard Monitoring
C10427,Strong Saver,WATCHLIST,POOR,410.0,0,Offer Financial Planning Session
C10428,Highly Leveraged,NORMAL,GOOD,669.0,0,Continue Standard Monitoring
C10429,Strong Saver,WATCHLIST,POOR,374.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10430,Highly Leveraged,NORMAL,GOOD,656.0,0,Continue Standard Monitoring
C10431,Active Investor,CREDIT ALERT,CRITICAL,288.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10432,Strong Saver,NORMAL,GOOD,638.0,0,Continue Standard Monitoring
C10433,Strong Saver,NORMAL,GOOD,627.0,0,Continue Standard Monitoring
C10434,Strong Saver,NORMAL,FAIR,468.0,0,Continue Standard Monitoring
C10435,Highly Leveraged,NORMAL,EXCELLENT,784.0,0,Encourage Emergency Savings Buffer
C10436,Highly Leveraged,NORMAL,GOOD,739.0,0,Continue Standard Monitoring
C10437,Strong Saver,NORMAL,GOOD,692.0,0,Continue Standard Monitoring
C10438,Highly Leveraged,NORMAL,FAIR,461.0,0,Continue Standard Monitoring
C10439,Strong Saver,NORMAL,FAIR,575.0,0,Continue Standard Monitoring
C10440,Standard,NORMAL,GOOD,644.0,0,Continue Standard Monitoring
C10441,Active Investor,NORMAL,FAIR,569.0,0,Continue Standard Monitoring
C10442,Active Investor,NORMAL,GOOD,614.0,0,Continue Standard Monitoring
C10443,Strong Saver,NORMAL,GOOD,668.0,0,Continue Standard Monitoring
C10444,Highly Leveraged,WATCHLIST,POOR,310.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10445,Strong Saver,NORMAL,FAIR,450.0,0,Continue Standard Monitoring
C10446,Highly Leveraged,NORMAL,GOOD,702.0,0,Continue Standard Monitoring
C10447,Active Investor,NORMAL,GOOD,629.0,0,Continue Standard Monitoring
C10448,Highly Leveraged,WATCHLIST,POOR,440.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10449,Strong Saver,NORMAL,GOOD,707.0,0,Continue Standard Monitoring
C10450,Active Investor,NORMAL,FAIR,485.0,0,Continue Standard Monitoring
C10451,Standard,WATCHLIST,POOR,382.0,0,Offer Financial Planning Session
C10452,Highly Leveraged,NORMAL,FAIR,469.0,0,Encourage Emergency Savings Buffer
C10453,Strong Saver,NORMAL,GOOD,622.0,0,Continue Standard Monitoring
C10454,Active Investor,NORMAL,FAIR,525.0,0,Continue Standard Monitoring
C10455,Active Investor,NORMAL,FAIR,560.0,0,Continue Standard Monitoring
C10456,Active Investor,CREDIT ALERT,CRITICAL,299.0,0,Offer Financial Planning Session
C10457,Strong Saver,NORMAL,GOOD,636.0,0,Continue Standard Monitoring
C10458,Highly Leveraged,WATCHLIST,POOR,379.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10459,Active Investor,WATCHLIST,POOR,407.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10460,Strong Saver,NORMAL,GOOD,743.0,0,Continue Standard Monitoring
C10461,Highly Leveraged,NORMAL,FAIR,542.0,0,Continue Standard Monitoring
C10462,Active Investor,NORMAL,GOOD,609.0,0,Continue Standard Monitoring
C10463,Standard,NORMAL,GOOD,691.0,0,Encourage Emergency Savings Buffer
C10464,Active Investor,NORMAL,FAIR,580.0,0,Continue Standard Monitoring
C10465,Strong Saver,NORMAL,GOOD,748.0,0,Continue Standard Monitoring
C10466,Highly Leveraged,NORMAL,GOOD,722.0,0,Continue Standard Monitoring
C10467,Highly Leveraged,NORMAL,FAIR,551.0,0,Encourage Emergency Savings Buffer
C10468,Highly Leveraged,NORMAL,EXCELLENT,750.0,0,Continue Standard Monitoring
C10469,Highly Leveraged,NORMAL,FAIR,575.0,0,Continue Standard Monitoring
C10470,Strong Saver,NORMAL,GOOD,697.0,0,Continue Standard Monitoring
C10471,Highly Leveraged,WATCHLIST,POOR,318.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10472,Highly Leveraged,NORMAL,FAIR,468.0,0,Continue Standard Monitoring
C10473,Strong Saver,NORMAL,GOOD,749.0,0,Continue Standard Monitoring
C10474,Highly Leveraged,NORMAL,GOOD,601.0,0,Continue Standard Monitoring
C10475,Strong Saver,FRAUD WATCH,GOOD,729.0,1,Manual Fraud Review
C10476,Strong Saver,NORMAL,GOOD,726.0,0,Continue Standard Monitoring
C10477,Highly Leveraged,WATCHLIST,POOR,355.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10478,Credit-Reliant,WATCHLIST,POOR,375.0,0,Offer Financial Planning Session
C10479,Strong Saver,WATCHLIST,POOR,391.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10480,Strong Saver,CREDIT ALERT,CRITICAL,289.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10481,Strong Saver,WATCHLIST,POOR,308.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10482,Strong Saver,NORMAL,GOOD,630.0,0,Continue Standard Monitoring
C10483,Strong Saver,NORMAL,GOOD,648.0,0,Continue Standard Monitoring
C10484,Highly Leveraged,NORMAL,GOOD,679.0,0,Encourage Emergency Savings Buffer
C10485,Strong Saver,NORMAL,GOOD,659.0,0,Continue Standard Monitoring
C10486,Credit-Reliant,NORMAL,GOOD,655.0,0,Encourage Emergency Savings Buffer
C10487,Active Investor,NORMAL,FAIR,535.0,0,Continue Standard Monitoring
C10488,Highly Leveraged,NORMAL,GOOD,691.0,0,Continue Standard Monitoring
C10489,Highly Leveraged,WATCHLIST,POOR,412.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10490,Highly Leveraged,WATCHLIST,POOR,375.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10491,Highly Leveraged,WATCHLIST,POOR,435.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10492,Standard,FRAUD WATCH,GOOD,663.0,1,Manual Fraud Review; Encourage Emergency Savings Buffer
C10493,Standard,NORMAL,GOOD,658.0,0,Continue Standard Monitoring
C10494,Active Investor,WATCHLIST,POOR,380.0,0,Offer Financial Planning Session
C10495,Active Investor,WATCHLIST,POOR,377.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10496,Active Investor,NORMAL,GOOD,698.0,0,Continue Standard Monitoring
C10497,Standard,NORMAL,GOOD,607.0,0,Continue Standard Monitoring
C10498,Active Investor,WATCHLIST,POOR,388.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10499,Highly Leveraged,WATCHLIST,POOR,429.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10500,Strong Saver,WATCHLIST,POOR,347.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10501,Strong Saver,NORMAL,GOOD,703.0,0,Continue Standard Monitoring
C10502,Active Investor,NORMAL,FAIR,553.0,0,Continue Standard Monitoring
C10503,Highly Leveraged,WATCHLIST,POOR,430.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10504,Highly Leveraged,NORMAL,GOOD,675.0,0,Continue Standard Monitoring
C10505,Highly Leveraged,NORMAL,GOOD,684.0,0,Continue Standard Monitoring
C10506,Active Investor,WATCHLIST,POOR,304.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10507,Strong Saver,NORMAL,GOOD,673.0,0,Continue Standard Monitoring
C10508,Strong Saver,NORMAL,GOOD,698.0,0,Continue Standard Monitoring
C10509,Active Investor,WATCHLIST,POOR,364.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10510,Strong Saver,NORMAL,GOOD,610.0,0,Continue Standard Monitoring
C10511,Strong Saver,NORMAL,FAIR,467.0,0,Continue Standard Monitoring
C10512,Active Investor,NORMAL,FAIR,491.0,0,Continue Standard Monitoring
C10513,Strong Saver,CREDIT ALERT,CRITICAL,273.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10514,Active Investor,NORMAL,FAIR,551.0,0,Continue Standard Monitoring
C10515,Active Investor,NORMAL,GOOD,687.0,0,Continue Standard Monitoring
C10516,Active Investor,NORMAL,GOOD,614.0,0,Continue Standard Monitoring
C10517,Active Investor,NORMAL,GOOD,692.0,0,Continue Standard Monitoring
C10518,Active Investor,NORMAL,GOOD,704.0,0,Continue Standard Monitoring
C10519,Strong Saver,NORMAL,GOOD,634.0,0,Continue Standard Monitoring
C10520,Active Investor,NORMAL,GOOD,700.0,0,Continue Standard Monitoring
C10521,Highly Leveraged,NORMAL,EXCELLENT,778.0,0,Continue Standard Monitoring
C10522,Active Investor,WATCHLIST,POOR,398.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10523,Strong Saver,NORMAL,GOOD,692.0,0,Continue Standard Monitoring
C10524,Strong Saver,NORMAL,FAIR,585.0,0,Continue Standard Monitoring
C10525,Strong Saver,NORMAL,GOOD,679.0,0,Continue Standard Monitoring
C10526,Highly Leveraged,NORMAL,GOOD,680.0,0,Continue Standard Monitoring
C10527,Strong Saver,NORMAL,FAIR,458.0,0,Continue Standard Monitoring
C10528,Strong Saver,WATCHLIST,POOR,424.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10529,Highly Leveraged,NORMAL,GOOD,667.0,0,Encourage Emergency Savings Buffer
C10530,Strong Saver,WATCHLIST,POOR,306.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10531,Strong Saver,WATCHLIST,POOR,414.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10532,Highly Leveraged,WATCHLIST,POOR,361.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10533,Highly Leveraged,WATCHLIST,POOR,308.0,0,Reduce Loan Exposure; Offer Financial Planning Session; Encourage Emergency Savings Buffer
C10534,Active Investor,WATCHLIST,POOR,355.0,0,Reduce Loan Exposure; Offer Financial Planning Session; Encourage Emergency Savings Buffer
C10535,Active Investor,NORMAL,GOOD,703.0,0,Continue Standard Monitoring
C10536,Active Investor,NORMAL,FAIR,572.0,0,Continue Standard Monitoring
C10537,Active Investor,FRAUD WATCH,GOOD,687.0,1,Manual Fraud Review
C10538,Strong Saver,WATCHLIST,POOR,373.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C10539,Highly Leveraged,NORMAL,FAIR,576.0,0,Continue Standard Monitoring
C10540,Active Investor,NORMAL,GOOD,726.0,0,Continue Standard Monitoring
C10541,Strong Saver,NORMAL,GOOD,720.0,0,Continue Standard Monitoring
C10542,Strong Saver,NORMAL,GOOD,673.0,0,Continue Standard Monitoring
C10543,Highly Leveraged,NORMAL,GOOD,708.0,0,Encourage Emergency Savings Buffer
